,time,diff_v
15593,0.15593,498.3093174393929
15594,0.15594000000000002,498.335002053985
15595,0.15595,498.3605750537962
15596,0.15596000000000002,498.3859859147732
15597,0.15597000000000003,498.41124402834276
15598,0.15598,498.4362733314145
15599,0.15599000000000002,498.4610576421205
15600,0.156,498.4855782231112
15601,0.15601,498.50983783995036
15602,0.15602000000000002,498.53372739700524
15603,0.15603,498.5572179621106
15604,0.15604,498.58033299000317
15605,0.15605000000000002,498.6029938991063
15606,0.15606,498.6251840427492
15607,0.15607000000000001,498.64689103546436
15608,0.15608000000000002,498.66805676477884
15609,0.15609,498.68872081319915
15610,0.15610000000000002,498.70873765183006
15611,0.15611000000000003,498.72820123648324
15612,0.15612,498.74703028179493
15613,0.15613000000000002,498.7652133777415
15614,0.15614,498.7827252074466
15615,0.15615,498.79957305614016
15616,0.15616000000000002,498.81571179929864
15617,0.15617,498.83115761139084
15618,0.15618,498.8458046478151
15619,0.15619000000000002,498.85979850867386
15620,0.1562,498.87303510679055
15621,0.15621000000000002,498.8855499452529
15622,0.15622000000000003,498.89735397040715
15623,0.15623,498.9084114984059
15624,0.15624000000000002,498.91874937121656
15625,0.15625,498.92832475975797
15626,0.15626,498.9372932516664
15627,0.15627000000000002,498.9455239754577
15628,0.15628,498.9530446567177
15629,0.15629,498.95997902175606
15630,0.15630000000000002,498.9661801118542
15631,0.15631,498.9718019635926
15632,0.15632000000000001,498.9767472976326
15633,0.15633000000000002,498.98116271444
15634,0.15634,498.985027327047
15635,0.15635000000000002,498.9882889614129
15636,0.15636,498.9909885629681
15637,0.15637,498.9931539494036
15638,0.15638000000000002,498.99487568081395
15639,0.15639,498.9961071366241
15640,0.1564,498.9968159799289
15641,0.15641000000000002,498.9971952153177
15642,0.15642,498.99714182186096
15643,0.15643,498.99671207844614
15644,0.15644000000000002,498.99582757750534
15645,0.15645,498.9946006836635
15646,0.15646000000000002,498.99306566984296
15647,0.15647000000000003,498.99114885529116
15648,0.15648,498.98892240079897
15649,0.15649000000000002,498.9863899794467
15650,0.1565,498.9835161320086
15651,0.15651,498.9803315094678
15652,0.15652000000000002,498.9769082987032
15653,0.15653,498.9731811884688
15654,0.15654,498.9691364804104
15655,0.15655000000000002,498.96489747792646
15656,0.15656,498.96029175712465
15657,0.15657000000000001,498.9554232164652
15658,0.15658000000000002,498.95032940258335
15659,0.15659,498.94498610378645
15660,0.15660000000000002,498.9393702983348
15661,0.15661,498.9334895596294
15662,0.15662,498.92740400933116
15663,0.15663000000000002,498.9210128113195
15664,0.15664,498.9144256225792
15665,0.15665,498.9076618897375
15666,0.15666000000000002,498.90054435969427
15667,0.15667,498.8932228505661
