P,V,T
0.0614187,2560,2
0.0614183,2560,2
0.0614179,2560,2
0.0614169,2560,2
0.0614166,2560,2
0.0614153,2560,2
0.0614151,2560,2
0.0614139,2560,2
0.0614131,2560,2
0.061413,2560,2
0.0614122,2560,2
0.0614114,2560,2
0.061411,2560,2
0.0614102,2560,2
0.0614094,2560,2
0.0614091,2560,2
0.061408,2560,2
0.0614072,2560,2
0.0614066,2560,2
0.0614064,2560,2
0.0614056,2560,2
0.0614045,2560,2
0.061404,2560,2
0.0614035,2560,2
0.0614028,2560,2
0.0614019,2560,2
0.0614014,2560,2
0.0614004,2560,2
0.0614002,2560,2
0.0613991,2560,2
0.0613987,2560,2
0.0613979,2560,2
0.0613973,2560,2
0.0613967,2560,2
0.0613957,2560,2
0.061395,2560,2
0.0613945,2560,2
0.0613936,2560,2
0.061393,2560,2
0.0613922,2560,2
0.0613915,2560,2
0.0613911,2560,2
0.0613904,2560,2
0.0613897,2560,2
0.0613889,2560,2
0.0613877,2560,2
0.0613877,2560,2
0.0613871,2560,2
0.061386,2560,2
0.0613856,2560,2
0.0613849,2560,2
0.0613838,2560,2
0.0613831,2560,2
0.0613828,2560,2
0.061382,2560,2
0.0613812,2560,2
0.0613807,2560,2
0.0613797,2560,2
0.0613791,2560,2
0.0613789,2560,2
0.0613779,2560,2
0.0613768,2560,2
0.0613766,2560,2
0.0613757,2560,2
0.0613749,2560,2
0.061374,2560,2
0.061374,2560,2
0.0613727,2560,2
0.0613725,2560,2
0.0613714,2560,2
0.0613706,2560,2
0.0613698,2560,2
0.0613694,2560,2
0.0613686,2560,2
0.0613679,2560,2
0.0613674,2560,2
0.0613665,2560,2
0.0613656,2560,2
0.0613648,2560,2
0.0613645,2560,2
0.0613634,2560,2
0.061363,2560,2
0.061362,2560,2
0.0613615,2560,2
0.061361,2560,2
0.0613599,2560,2
0.0613595,2560,2
0.061359,2560,2
0.0613577,2560,2
0.061357,2560,2
0.0613565,2560,2
0.0613558,2560,2
0.0613554,2560,2
0.0613541,2560,2
0.0613534,2560,2
0.0613527,2560,2
0.0613521,2560,2
0.0613515,2560,2
0.061351,2560,2
0.0613498,2560,2
0.0613495,2560,2
0.0613484,2560,2
0.0613477,2560,2
0.061347,2560,2
0.0613463,2560,2
0.0613458,2560,2
0.0613451,2560,2
0.0613442,2560,2
0.0613432,2560,2
0.0613427,2560,2
0.0613419,2560,2
0.0613413,2560,2
0.0613406,2560,2
0.0613396,2560,2
0.0613392,2560,2
0.0613386,2560,2
0.0613372,2560,2
0.0613368,2560,2
0.0613362,2560,2
0.0613356,2560,2
0.0613345,2560,2
0.061334,2560,2
0.0613334,2560,2
0.0613323,2560,2
0.0613317,2560,2
0.0613307,2560,2
0.0613306,2560,2
0.0613297,2560,2
0.0613287,2560,2
