vx,vy,vz,v
3.165828,-6.049601,1.675588,49.427731
-1.119715,-3.947861,1.617578,19.455929
-0.933328,1.942806,-4.271753,22.893467
3.760141,3.083531,-4.004682,39.684296
-1.079505,3.697482,-3.239748,25.332672
-0.048961,2.384837,-4.622657,27.058800
-2.087602,-1.690624,-1.871927,10.720407
-1.024898,-1.257273,-4.651688,24.269348
0.837428,2.403712,-3.281796,17.249302
1.129241,3.362028,-1.403919,14.549404
0.570495,-0.849674,-2.779418,8.772576
-1.563961,4.459496,3.320268,33.357262
-1.203118,-2.080307,-5.500008,36.025253
-0.966302,-1.665343,-1.890102,7.279593
-4.085927,-4.325883,-3.967103,51.145973
-0.307552,-3.451612,-6.443213,53.523209
-1.009794,-1.025091,0.873978,2.834332
-1.090186,-1.811573,1.432462,6.522251
-1.187817,-1.284308,-1.750736,6.125431
0.585458,-3.004520,-2.778029,17.087345
-1.931149,2.922833,5.125045,38.538376
1.720836,4.105350,-4.998152,44.796692
0.374524,2.963676,3.137265,18.766073
-2.431936,5.145621,0.909307,33.218571
0.780109,3.723031,3.765225,28.646450
-3.430923,-1.629984,-0.520029,14.698508
1.228745,4.763072,2.150699,28.822168
1.754629,-4.643867,-7.667926,83.441315
-0.651644,-2.208628,-0.907018,6.125359
-2.999792,3.291241,8.162784,86.462051
0.034932,4.807770,2.372995,28.746981
-1.336947,-2.347387,7.845191,68.844681
1.251053,-2.253756,3.457038,18.595663
-0.319929,3.883599,2.407620,20.981327
2.666943,-3.133553,0.899232,17.740358
-1.027023,-2.751081,3.032080,17.816732
-1.268450,-1.751333,0.267130,4.747490
-1.840066,-0.904827,5.531098,34.797604
-1.527856,-5.529883,-5.478971,62.933071
-2.079433,-1.589335,3.106701,16.501621
0.940994,-3.452154,4.198009,30.426113
-1.859555,0.003437,-2.691614,10.702743
0.060123,-1.610429,-3.300683,13.491602
-2.367918,-2.556067,3.549377,24.738590
-1.102422,-2.749366,-2.085190,13.122367
-1.317702,-1.518692,-1.362034,5.897899
1.493810,-5.094656,-6.021683,64.447662
1.516928,5.315567,0.188729,30.591936
-1.219995,4.068716,-4.860481,41.667107
1.960774,-1.092925,2.377112,10.689779
4.868556,-1.062714,4.812395,47.991341
0.333793,3.699349,1.770112,16.929895
1.217652,3.401710,-0.610264,13.426724
-3.681889,4.846708,0.431978,37.233494
-0.387063,-1.783590,5.527212,33.881084
-2.039528,-1.842408,0.835549,8.252285
3.007629,-0.473099,-0.222516,9.319169
2.342282,-3.378239,0.894279,17.698519
1.348496,1.583228,-1.823996,7.652016
0.554252,-1.864813,2.788821,11.562247
1.889749,6.234457,-1.248024,43.997173
0.114291,-1.312382,3.584867,14.586677
2.459926,3.933633,5.590065,52.773529
-0.713674,-1.259496,1.696214,4.972803
0.399152,-2.922557,-0.714967,9.211841
3.466957,-5.525202,2.437864,48.490826
-1.974773,-4.870611,5.118690,53.823563
-2.429513,-4.101104,3.992028,38.657879
-2.194231,-4.542361,-4.664625,47.206421
1.047195,-5.022127,-3.491947,38.512077
0.012056,-4.490054,3.509548,32.477654
0.609757,-0.068760,-2.641092,7.351898
-2.548886,-7.764741,4.846505,90.276627
2.205486,-1.822958,-4.740578,30.660421
1.421734,-2.450694,3.149182,17.944574
-0.006844,-4.417004,5.603171,50.905495
-1.458929,4.291505,4.872085,44.282700
-0.401781,-3.419171,0.146399,11.873590
2.538600,0.795481,1.810553,10.355384
-0.160665,1.512428,0.033319,2.314361
2.283653,-2.012125,-6.050248,45.869213
-1.295707,1.613464,2.782544,12.024673
0.918501,3.647484,0.021903,14.148267
0.772870,-0.836801,-3.824025,15.920729
-2.249111,-2.053029,-5.965787,44.864044
-3.072162,-2.839517,-1.462642,19.640358
0.270502,-4.648925,2.099613,26.094051
-2.038779,-0.254310,3.179998,14.333682
-2.079330,-4.231112,3.445305,34.096046
-1.502179,-3.389469,-1.970440,17.627678
-0.185417,-3.363383,-1.285313,12.998757
2.900321,4.257589,-7.921678,89.291908
0.011400,-0.657920,-1.601548,2.997943
2.515259,-0.516999,1.478198,8.778883
0.842861,-5.620620,2.898650,40.703949
-2.324824,-1.985427,0.963096,10.274279
-3.304445,-0.617617,-8.435167,82.452850
-0.615931,0.686313,1.999573,4.848689
-1.637514,-2.393980,1.277292,10.044065
-0.833771,4.362998,-5.748928,52.781097
-2.647071,-1.106280,2.740433,15.740810
-0.995253,-0.714574,-4.504311,21.789963
-1.833425,-1.340812,4.412293,24.627554
1.071599,0.184209,-1.182140,2.579714
-2.000895,3.841548,-4.795910,41.761826
-2.644389,-4.518263,-4.375745,46.554634
-1.227482,-2.153897,-5.378147,35.070450
-0.476482,4.853540,5.103872,49.833393
-0.528178,-0.662503,4.909126,24.817398
-2.506299,-1.302955,-0.528694,8.258743
-2.691604,-3.666783,-3.873422,35.693428
-3.363747,-4.365564,-2.451205,36.381351
-1.296841,4.627867,-3.600157,36.060085
-0.426752,-5.684490,1.683274,35.328953
2.798248,-4.616448,-2.606146,35.933784
1.098707,-2.814451,-3.303403,20.040766
2.170642,-2.602845,-0.667652,11.932247
-1.987774,-3.092407,-1.566127,15.966978
1.837518,-6.200858,3.511853,54.160221
-0.073669,-4.920746,-0.039452,24.220722
0.630273,-1.334107,2.778997,9.899910
-3.062243,-1.632407,2.161443,16.713917
-0.793531,5.028146,2.228288,30.877209
0.315863,-0.868412,3.737469,14.822584
-3.272475,-2.370432,2.085805,20.678623
-1.729303,-0.157136,-0.310609,3.111658
-1.465107,-1.707359,1.128696,6.335568
-0.233050,-0.113966,-0.977745,1.023286
2.539782,-2.383079,3.163868,22.139618
1.654972,-0.133526,1.891762,6.335524
2.274476,-1.873760,-5.531612,39.282948
-0.786676,-7.163303,-6.364964,92.444534
0.138514,-1.636396,-4.680560,24.604622
-0.163890,5.758790,2.560983,39.749153
0.153067,-2.234468,4.800917,28.065075
-1.616119,0.387767,4.831133,26.102049
2.130117,0.618090,-4.533946,25.476101
0.595568,1.447121,-2.797091,10.272575
1.428740,-1.984314,3.656693,19.350201
1.402969,-3.514678,-1.019260,15.360175
0.411803,5.264008,-2.082142,32.214672
0.428131,-6.353607,0.130352,40.568611
1.759690,5.746192,-3.425882,47.851887
1.664325,-0.506660,-2.244841,8.065993
-0.601606,-3.162327,-1.841528,13.753470
2.617368,-5.866904,-1.236261,42.799511
2.552898,-0.241168,-1.024634,7.625324
-0.076618,4.583760,-0.856245,21.749886
-0.647704,-2.376704,3.466810,18.087013
0.069263,-2.441899,-2.439571,11.919176
-2.139674,-0.305396,-2.192184,9.477145
-1.023832,-1.701252,-3.314566,14.928840
0.143254,-5.401541,-2.427237,35.088646
0.844350,-4.159056,2.231879,22.991959
0.694620,-0.519500,-4.029635,16.990339
-0.403171,-2.957786,-8.210068,76.316254
1.406915,-5.515370,4.238866,50.366703
-1.028960,3.121325,4.842872,34.254837
-1.225260,1.495998,1.905607,7.370612
1.276406,-0.698574,-2.854575,10.265819
-1.711020,-2.611058,2.831949,17.765148
1.903397,2.109439,5.222852,35.350834
1.255420,-2.416520,2.369410,13.029755
1.348750,-3.826898,3.471812,28.517757
-0.272712,-2.872023,1.919125,12.005928
-3.030995,-2.057160,4.814173,36.595097
1.736920,-3.134142,4.121379,29.825504
-1.407161,-2.203174,3.604159,19.824039
1.062968,-2.048621,3.575199,18.108801
-2.822967,0.028547,3.047993,17.260220
-0.489072,-4.432350,-1.458930,22.013397
2.105643,-2.163055,0.836090,9.811585
1.452736,-5.223020,-1.127462,30.661545
-1.180845,-4.964124,-3.384493,37.491714
3.385243,-3.641691,3.707813,38.469662
2.166702,-3.353074,0.631791,16.336859
-0.738273,-0.531897,-5.208672,27.958221
3.413951,-5.974964,-2.572757,53.974331
-0.494537,2.641142,2.269920,12.372737
0.225534,-5.687000,-3.763993,46.560474
-2.277464,-1.178263,0.804795,7.222840
0.032756,-0.891880,-2.676784,7.961695
1.745415,4.630252,-2.659234,31.557232
2.347655,-2.891843,3.894438,29.040886
-4.141107,-1.767614,-1.392542,22.212400
-0.511211,-4.526003,-1.508888,23.022781
1.066206,-3.135502,4.866895,34.654835
1.405927,2.627855,0.419222,9.057998
-3.376133,-0.381278,0.824500,12.223446
-1.844068,-1.271300,-0.058528,5.020216
2.332176,-2.946928,0.420397,14.300164
-1.070018,1.146306,2.322434,7.852656
-0.213670,-0.346933,2.359215,5.731913
1.556181,-0.825817,6.339811,43.296879
0.111777,0.977064,5.792230,34.517071
-2.764033,-0.541381,-0.715952,8.445560
-0.619541,-0.727025,-4.461889,20.820847
-3.554368,-2.974350,3.041281,30.729683
2.678464,-2.431294,4.259516,31.228838
2.160308,0.242340,3.997252,20.703680
0.130085,3.870754,3.408139,26.615074
-0.925988,2.833465,-3.761044,23.031431
-0.284373,-1.099008,3.379225,12.707850
-0.859760,0.094280,3.071654,10.183134
-4.118177,1.120184,-3.193609,28.413336
1.849011,-1.827752,-4.178570,24.219969
0.506966,-0.880570,-1.787136,4.226273
-1.109525,-0.959960,0.257848,2.219054
3.773447,2.367955,0.257647,19.912493
0.067392,-0.063738,-1.209420,1.471301
4.821045,-0.539296,-1.224410,25.032499
-1.467182,-2.734184,-1.739405,12.653913
0.814459,0.509507,2.778226,8.641482
0.908796,-5.976727,1.246164,38.100094
0.329151,-0.324152,1.579897,2.709489
1.241799,-0.179626,1.455944,3.694105
2.494627,-2.646749,-1.144171,14.537575
-2.234893,-3.044883,-1.516136,16.564722
0.790202,-3.625344,2.658921,20.837399
-0.694039,4.044361,2.804748,24.705158
-2.426340,-2.148708,-0.183293,10.537665
-1.272817,-2.755484,-6.317098,49.118481
-2.865005,3.250800,1.459164,20.905119
-0.573248,0.803851,-5.764302,34.201965
0.588088,1.031664,3.784065,15.729328
2.314971,1.128462,-5.514634,37.043701
-1.862103,2.490202,0.085871,9.675907
-0.330638,4.104679,1.768272,20.084494
3.595873,-4.600408,3.469570,46.131969
-0.124741,-2.141177,3.993761,20.550327
0.729764,0.809806,-4.684285,23.130869
0.022208,-4.771854,-4.645004,44.347145
2.617782,1.698699,-2.576756,16.378036
-0.669465,-0.949413,-2.366297,6.948931
0.866089,-6.595746,-1.255443,45.830112
-1.340415,2.289513,-1.241056,8.578802
-0.309619,-0.464584,4.607811,21.543625
-0.004471,-1.076871,-0.695577,1.643499
2.424196,-3.223022,5.594174,47.559380
-0.982614,4.043132,-4.435867,36.989365
0.599378,2.996458,2.445438,15.318180
-2.312898,3.781657,-4.487631,39.789253
0.590282,1.959458,-2.743214,11.713133
0.193917,-3.219096,-0.687944,10.873448
0.535082,3.399624,3.454820,23.779539
-1.231449,1.629786,-1.412704,6.168398
1.564056,-2.710953,0.540791,10.087994
-0.469847,3.310699,4.745700,33.703156
-1.255140,4.184332,0.789016,19.706556
-1.024663,1.376532,0.182326,2.978016
-5.319604,-1.606894,-7.746275,90.885078
0.150973,-2.612530,2.930162,15.433955
-1.206976,-1.400610,4.457448,23.287340
-1.442639,2.436402,1.575628,10.499863
0.836692,3.243267,1.704018,14.122510
3.101770,3.596751,2.474918,28.682814
0.219640,3.035137,-4.610949,30.521149
1.535023,-2.982280,2.206997,16.121130
2.797665,-5.559741,4.654681,60.403694
3.507789,5.672292,2.628896,51.390579
1.519541,-1.012065,-3.349451,14.552101
-0.638703,2.954656,2.507891,15.427453
0.191069,-1.051310,-2.974847,9.991474
1.857151,4.124682,5.231762,47.833351
1.384756,3.567048,-4.493911,34.836617
-2.361185,2.286296,-1.090460,11.991446
2.400769,4.753771,1.810436,31.639708
1.064933,3.668361,-1.280585,16.230852
-0.948313,3.785148,-1.140997,16.528519
-2.211081,2.171475,-2.336285,15.062408
-2.269677,1.656278,4.781831,30.760597
2.268478,3.186396,-4.218677,33.096344
1.851147,-2.890688,3.666513,25.226143
-0.296153,1.577764,3.284974,13.368098
0.458353,-0.087451,2.384390,5.903053
-1.000132,-2.037909,-0.836407,5.852914
-2.250938,-0.962474,-2.515264,12.319633
0.763928,3.811052,-1.412966,17.104172
0.704366,-2.355114,-2.136166,10.605902
2.813219,0.710881,2.124819,12.934410
1.345256,-1.804709,-1.876803,8.589080
0.808485,2.303662,-3.841996,20.721443
-2.148532,-1.491416,-1.699884,9.730117
2.579532,-3.626549,3.574475,32.582714
-0.269703,-1.165131,1.609665,4.021292
2.631988,3.430410,2.532386,25.108053
1.424432,1.219768,1.762570,6.623493
0.385120,-4.647486,4.236197,39.692806
0.297693,-2.311163,1.140770,6.731452
-4.244407,3.076337,7.587220,85.044754
-1.178766,-3.787410,1.142501,17.039274
1.028073,0.545530,-1.601653,3.919828
-1.013925,-1.803235,-2.427755,10.173693
3.924321,4.194479,2.559892,39.547001
1.116712,-2.617111,4.106421,24.959009
1.392222,1.343844,3.095914,13.328880
1.003101,-4.006118,-2.103907,21.481623
0.644576,1.215040,3.009430,10.948473
-0.300016,-0.939983,4.557604,21.745335
0.881375,-3.531915,-0.893320,14.049268
0.799549,-1.296370,-1.680176,5.142848
0.011245,0.589450,-1.089119,1.533757
-1.326142,3.185610,-1.195311,13.335536
1.070465,3.355265,-2.711961,19.758436
-2.759879,3.389990,0.818088,19.778231
-0.932628,-1.941909,-0.276574,4.717297
3.313921,-1.834345,-2.877841,22.628864
-0.242269,3.710878,4.287761,32.214199
-1.039180,-2.778486,-0.850351,9.522979
-2.686017,0.835992,1.907638,11.552651
-1.353098,-0.584423,-2.068069,6.449337
1.737199,-2.267626,-0.383226,8.306850
-0.978370,0.561247,0.957853,2.189687
2.813805,-0.260484,0.929038,8.848460
3.760731,0.270016,-0.877656,14.986282
-2.280118,3.201234,3.442796,27.299683
1.435597,2.356135,5.743301,40.597824
-1.028803,-0.660838,-1.017885,2.531233
-1.375797,-0.935671,-6.241508,41.724720
0.038469,1.384282,0.526341,2.194753
1.582597,1.592520,2.035802,9.185221
-0.786326,0.957016,-1.794598,4.754771
2.444422,-1.395109,3.379185,19.340416
-3.963635,-3.939156,2.270151,36.380936
0.834966,2.970482,-2.632969,16.453457
2.696745,0.340258,-4.415498,26.884830
-2.607882,-2.372622,-6.243575,51.412605
2.198015,-0.653475,3.184723,15.400758
1.123762,-1.265341,-4.280910,21.190123
0.388594,3.164722,-3.139448,20.022606
-0.914644,2.586219,-3.430345,19.292370
-1.866731,2.961521,-5.462073,42.089535
-0.026794,-2.340296,-4.992276,30.400520
1.378374,-1.277488,-5.844470,37.689720
-2.383815,1.389116,4.870304,31.332081
2.251313,-0.787999,-0.178012,5.721040
-0.676412,-0.723364,2.869680,9.215853
2.544445,-0.334868,0.598039,6.943987
-0.598036,4.276017,1.359640,20.490587
3.004349,1.457655,-3.377996,22.561726
3.862982,1.195172,-3.462787,28.341959
0.454866,-3.694584,-1.760144,16.954962
-1.439897,-0.041430,-0.886066,2.860131
1.755042,0.170539,-2.825216,11.091105
-0.044461,1.731255,3.087884,12.534250
-4.731270,3.143512,1.428203,34.306351
0.915485,-3.907051,3.297213,26.974773
1.809251,1.968461,-3.112231,16.834213
-0.486240,-3.214624,2.677858,17.741161
1.542368,-1.987679,-0.795305,6.962275
0.387107,-1.626771,3.847395,17.598686
-0.743762,3.634135,0.599627,14.119675
3.405544,0.566746,1.718828,14.873296
3.554747,-2.463437,-5.956387,54.183296
0.976047,1.482852,5.631190,34.861820
-2.269828,-1.984414,4.561590,29.898119
-1.363333,-2.484040,-0.212620,8.074338
0.612572,-0.163463,-2.129120,4.935117
0.030372,0.242266,2.142552,4.650145
1.799565,-2.626861,3.393379,21.653856
-1.796253,-2.779630,3.397747,22.497555
1.015312,-1.668380,-2.546368,10.298338
-2.235080,2.430170,-1.367466,12.771273
-0.306147,-3.780082,-5.622960,46.000427
1.261716,2.700804,-1.528010,11.221084
-2.048546,-1.619316,-2.899529,15.225993
-2.623306,-0.343650,-4.823551,30.266472
-1.139956,0.465508,5.012560,26.641956
-1.176783,-0.357978,1.080353,2.680129
0.440311,0.138575,-4.481914,20.300631
-2.149980,-4.890880,-2.339329,34.015583
0.050437,5.127073,-1.729790,29.281599
-2.365605,1.118403,1.363026,8.704752
1.387507,0.435458,-2.282908,7.326469
1.402216,4.542029,-1.657978,25.345125
-2.222063,1.659048,0.343059,7.807694
2.234129,3.005661,-1.636593,16.703766
-0.392170,-3.744287,1.860162,17.633682
0.204758,2.859026,3.854441,23.072670
1.506675,0.452958,2.659852,9.550052
2.158477,-2.453600,-7.259116,63.373932
1.256363,0.373460,1.692573,4.582725
-2.093137,-2.677191,0.752919,12.115459
-3.901266,-0.474155,1.452837,17.555433
-2.523861,-3.030655,-2.707257,22.883984
-1.471891,0.169526,1.322704,3.944747
-2.628890,-1.119327,5.917626,43.182247
-1.883105,-2.079753,2.619427,14.732857
-0.352535,1.128430,-1.485648,3.604783
0.687023,-1.497948,4.493440,22.906849
2.027758,1.819604,3.950866,23.032104
2.695295,0.445156,-5.667583,39.584274
-1.694247,0.952587,1.790011,6.982034
-3.239047,-1.573421,2.463077,19.033823
1.979274,2.087973,4.650265,29.902119
-1.506978,-1.506933,4.067179,21.083776
0.940969,1.436535,-0.788635,3.571002
2.334072,-0.240033,-0.718415,6.021627
-0.175046,-1.169429,-1.537762,3.762918
-0.480382,1.598678,-1.552350,5.196327
3.930705,-2.285169,-6.276581,60.067909
-2.186218,1.438188,-2.041225,11.014531
4.234464,-1.395771,-2.301430,25.175444
-0.229825,-3.954815,-1.841295,19.083754
4.647266,3.422442,1.611307,35.906498
1.952518,0.274045,-2.616046,10.731125
5.024335,0.298645,2.286818,30.562672
-0.806239,2.124103,-2.315994,10.525661
-4.904827,0.847616,4.424621,44.353050
0.830294,-1.836608,-0.395014,4.218553
1.292343,-2.956093,-3.504688,22.691475
0.580442,5.136747,-4.046012,43.093300
1.993214,-2.213031,4.696174,30.924459
-1.569891,-2.438391,-0.286918,8.492633
1.172703,2.370297,5.682359,39.282742
1.019135,1.098195,3.329124,13.327738
-1.271048,-0.770821,2.353368,7.748069
-1.741812,2.304191,1.154749,9.676650
4.662724,1.554170,5.691348,56.547886
-0.157920,-2.644965,-6.039083,43.491295
0.756494,-1.087880,6.490846,43.886845
2.898099,-2.631178,3.422067,27.032618
0.688099,3.556445,2.636374,20.072250
3.192275,0.671830,0.837615,11.343575
-2.793431,-3.419634,4.769008,42.240585
2.799549,1.901708,4.112900,28.369919
-1.714513,-1.994876,-2.885454,15.244926
0.515590,1.509737,2.394055,8.276640
-0.531247,-1.505609,3.131800,12.357253
1.543313,0.564051,-1.733842,5.706176
-0.564088,2.632241,-1.089624,8.434169
2.286399,-2.450089,-0.200411,11.270721
5.221691,3.785071,-3.147205,51.497715
5.190004,-2.200826,-3.003007,40.797829
0.223177,2.278404,1.372226,7.123934
3.481088,0.839855,-2.306896,18.145096
0.123390,-0.161527,1.962616,3.893177
-1.977300,5.169974,1.298813,32.325260
0.849550,-4.556555,3.413862,33.138382
-0.886644,-0.472443,2.918863,9.529099
-2.734508,-0.119056,1.285291,9.143682
1.073868,-0.765407,-3.033083,10.938634
2.278100,-2.147746,0.263449,9.871955
0.150726,-1.553991,0.974686,3.387620
-1.575362,-2.403643,4.469785,28.238239
4.589175,0.434302,5.586185,52.454597
-0.372190,4.030542,4.791780,39.344955
2.223791,-2.027582,-2.855164,17.208298
0.356239,1.150898,4.873051,25.198093
0.001635,0.151837,4.524038,20.489977
3.372387,-2.082859,4.347636,34.613235
-3.412956,2.043752,-4.070248,32.392109
3.843847,3.581942,-4.905998,51.674278
1.247656,-1.899528,-3.618413,18.257765
3.086272,1.174724,-3.841854,25.664890
0.925953,-0.934726,-1.789172,4.932237
1.810028,2.104739,5.346679,36.293106
-1.638294,0.037064,-4.771674,25.454250
-2.724790,-2.565641,-2.579664,20.661659
0.235864,-3.590520,-5.439761,42.538467
3.028947,2.347798,-3.349840,25.908104
2.485776,6.759824,-3.293064,62.718575
-1.564873,-2.232567,0.841801,8.141810
0.075699,3.314829,-6.093982,48.130432
1.634719,0.967886,-4.773999,26.400181
1.551298,-2.310169,-2.865436,15.954129
-0.063168,2.506173,-5.419822,35.659370
1.480868,-3.422373,-0.505543,14.161182
1.234394,1.241345,1.719038,6.019759
-1.942639,-2.874358,2.818539,19.979940
1.453341,-2.700544,0.464398,9.620807
-2.789393,-1.585677,1.752724,13.367123
5.499303,-0.523834,3.375946,41.913746
2.546977,0.435105,4.076919,23.297676
-1.916267,-8.572078,-0.718053,77.668198
-1.971650,-2.717413,-1.631090,13.932196
3.867555,-0.856939,-0.573630,16.021378
-2.526896,-2.861585,-1.648309,17.290794
-2.651383,-4.781336,0.582221,30.229988
1.817645,-3.104288,-6.132188,50.544167
2.226544,-0.156992,0.931314,5.849489
-2.911977,-4.102021,0.595808,25.661169
1.966973,2.881860,-4.101502,28.996418
1.501938,1.871486,-4.778278,28.590219
1.868410,2.145377,-6.100275,45.306946
-2.360710,-8.060345,4.375606,89.688034
-2.657889,-0.496999,5.697464,39.772476
0.563506,-1.566564,-4.437474,22.462839
-1.823976,2.950820,3.323520,23.080017
2.273331,5.956425,-2.211329,45.537010
1.646959,3.184446,-1.267935,14.460829
-0.320950,-2.976909,-1.009859,9.984813
-1.798499,0.293989,-1.768766,6.449562
-1.072584,-1.453316,-5.859097,37.591583
0.923285,-1.452791,-1.440435,5.037910
3.525260,3.754050,-5.024617,51.767120
-2.071558,-7.615349,3.045405,71.559387
-3.864696,3.419680,-4.225215,44.482529
-2.403537,-0.551378,-1.562585,8.522681
-1.978200,3.649638,3.658156,30.615242
-0.239047,1.671985,-1.522293,5.170053
2.514098,3.434849,-0.630311,18.516169
-0.049996,3.317350,0.060781,11.011003
0.416030,2.311541,1.098235,6.722421
-2.600786,0.889727,-2.362920,13.139092
0.645061,8.096331,1.058564,67.087234
2.477060,-0.052761,-1.965845,10.003156
0.296816,1.265259,-0.532789,1.972845
-1.052914,2.962581,-0.693559,10.366537
-0.283707,4.486366,4.226043,38.067410
0.340293,0.667673,1.794742,3.782683
1.751288,-0.178063,3.993992,19.050684
0.243489,4.254229,-1.727842,21.143185
-1.476163,6.372147,-4.938985,67.176880
3.033831,2.231035,2.289040,19.421352
4.351897,-2.196940,-5.827923,57.730232
2.639652,-3.410447,4.565640,39.443981
-1.928369,-1.725517,3.908732,21.974201
2.277422,-1.872075,-3.724144,22.560566
-0.151026,0.058851,4.564003,20.856390
0.033506,5.598975,-1.436536,33.413277
1.081865,-1.231445,-4.586023,23.718500
2.344497,1.469883,-1.760190,10.755493
1.036378,-1.606530,-1.404749,5.628338
-0.318330,1.322624,5.873707,36.351105
2.518771,7.488780,-5.331064,90.846268
